match_id,court_type,time_ms,time_diff,hit_id,opp_id,is_far,prev_hit_x,prev_hit_y,prev_opp_x,prev_opp_y,curr_hit_x,curr_hit_y,curr_opp_x,curr_opp_y,hit_move_dist,hit_move_speed,opp_move_dist,opp_move_speed,is_serve,is_forehand,is_backhand,outcome,final_outcome,is_final_shot,prev_bounce_time_ms,prev_bounce_x,prev_bounce_y,bounce_time_ms,bounce_x,bounce_y
99,0,0.26869166666666666,1.06,3.0,0.0,1.0,0.6007491,10.672966,2.951661,10.95857,1.6093397,11.832227,0.80317634,11.383551,1.5366003653021472,1.449622986134101,2.190113121669587,2.0661444544052707,0,0,1,1,1.0,0,0.26861833333333335,-1.6073668003082275,-8.904464721679688,0.2688961111111111,-2.0546575,-5.3852816
99,0,0.2690138888888889,1.16,0.0,3.0,0.0,0.80317634,11.383551,1.6093397,11.832227,2.6031094,11.868161,0.77434283,13.122476,1.8640295172270458,1.6069219976095224,1.5368675729667691,1.3248858387644562,0,1,0,0,0.0,1,0.2688961111111111,-2.054657459259033,-5.385281562805176,0.2691472222222222,-0.18092066,0.17103907
99,0,0.28499722222222224,0.0,3.0,0.0,1.0,0.46068177,11.941028,3.1774435,12.772017,0.46068177,11.941028,3.1774435,12.772017,0.0,0.0,0.0,0.0,1,0,0,1,1.0,0,-1.0,-1.0,-1.0,0.2851088888888889,-1.7842107,-4.703243
99,0,0.28518333333333334,0.67,0.0,3.0,0.0,3.1774435,12.772017,0.46068177,11.941028,3.144755,11.929297,0.77461326,10.643715,0.8433528266748902,1.2587355622013285,1.3347559027165166,1.992172989129129,0,0,1,1,0.0,0,0.2851088888888889,-1.7842106819152832,-4.703242778778076,0.28547555555555554,-0.28494158,-10.208509
99,0,0.28557777777777776,1.42,3.0,0.0,1.0,0.77461326,10.643715,3.144755,11.929297,1.8224245,13.319303,0.65738934,12.971923,2.87344353553056,2.0235517855849015,2.6970455750166704,1.8993278697300497,0,1,0,1,1.0,0,0.28547555555555554,-0.28494158387184143,-10.20850944519043,0.2857794444444444,-2.7287576,-7.43572
99,0,0.2858583333333333,1.01,0.0,3.0,0.0,0.65738934,12.971923,1.8224245,13.319303,2.2802174,13.057475,2.040646,13.855399,1.6250815121291438,1.608991596167469,0.5788092762277737,0.5730784913146274,0,1,0,0,0.0,1,0.2857794444444444,-2.728757619857788,-7.435719966888428,0.2860027777777778,0.015338621,0.018863082
99,0,0.2928611111111111,0.0,3.0,0.0,1.0,-0.9119426,11.945237,-3.747763,12.436244,-0.9119426,11.945237,-3.747763,12.436244,0.0,0.0,0.0,0.0,1,0,0,1,1.0,0,-1.0,-1.0,-1.0,0.29296777777777777,0.96922165,-4.802635
99,0,0.2930388888888889,0.64,0.0,3.0,0.0,-3.747763,12.436244,-0.9119426,11.945237,-2.9607444,12.036352,-0.50265443,10.923772,0.8827863120619742,1.3793536125968346,1.1004127255821525,1.7193948837221134,0,1,0,0,0.0,1,0.29296777777777777,0.9692216515541077,-4.802635192871094,0.2932611111111111,-4.9750767,4.7944007
99,0,0.299,0.0,3.0,0.0,1.0,0.31394562,11.657795,3.2500732,12.857906,0.31394562,11.657795,3.2500732,12.857906,0.0,0.0,0.0,0.0,1,0,0,1,0.0,0,-1.0,-1.0,-1.0,0.299135,-3.283499,-3.8852558
99,0,0.299225,0.81,0.0,3.0,0.0,3.2500732,12.857906,0.31394562,11.657795,3.5964975,11.872237,0.6129732,9.983851,1.0447743631681647,1.2898448928002033,1.7004424152345412,2.099311623746347,0,1,0,1,1.0,1,0.299135,-3.283499002456665,-3.885255813598633,0.299425,-3.2888117,-5.2237024
99,0,0.30719444444444444,0.0,3.0,0.0,1.0,-1.0189235,11.664013,-3.6380594,12.275761,-1.0189235,11.664013,-3.6380594,12.275761,0.0,0.0,0.0,0.0,1,0,0,1,1.0,1,-1.0,-1.0,-1.0,0.30730555555555555,3.8645768,-5.5822816
99,0,0.3171638888888889,0.0,0.0,3.0,0.0,0.9206675,11.287308,4.522997,15.962673,0.9206675,11.287308,4.522997,15.962673,0.0,0.0,0.0,0.0,1,0,0,1,0.0,0,-1.0,-1.0,-1.0,0.31729833333333335,-2.4222841,-5.11039
99,0,0.31748055555555554,1.14,3.0,0.0,1.0,4.522997,15.962673,0.9206675,11.287308,4.4047728,16.034302,0.4959002,11.147151,0.13823024394194133,0.12125459994907135,0.44729317639100724,0.39236243543070815,0,0,1,1,1.0,0,0.31729833333333335,-2.4222841262817383,-5.1103901863098145,0.31780444444444444,1.151734,-11.211356
99,0,0.3178166666666667,1.21,0.0,3.0,0.0,0.4959002,11.147151,4.4047728,16.034302,-1.7948049,13.224986,2.8033628,15.308326,3.0926896003085442,2.5559418184368137,1.758281787736982,1.453125444410729,0,1,0,1,0.0,0,0.31780444444444444,1.1517339944839478,-11.211356163024902,0.31812,-2.5477924,-9.214322
99,0,0.31826666666666664,1.62,3.0,0.0,1.0,2.8033628,15.308326,-1.7948049,13.224986,4.136224,14.170621,-0.60154617,13.83392,1.7523956822333826,1.0817257297736929,1.3396516035914432,0.8269454343157057,0,1,0,1,1.0,0,0.31812,-2.547792434692383,-9.214322090148926,0.3184477777777778,-0.7002376,-5.5564694
